,id,name,symbol,gecko_id,chain,category,slug,tvl,change_1h,change_1d,change_7d
655,2365,NEOPIN Pool,NPT,,Multi-Chain,Dexes,neopin-pool,2.68,-0.31166020077367307,0.36162114565760817,3.331948158740431
656,2952,Archi Finance,-,,Arbitrum,Leveraged Farming,archi-finance,2.67,-0.050610712142457714,4.613948273275398,1.8206358663973958
657,1894,Filet Finance,-,,Filecoin,Staking Pool,filet-finance,2.67,0.21367521367521647,-3.507597176723678,7.352857336666247
658,1142,MM Optimizer,MMO,,Cronos,Yield Aggregator,mm-optimizer,2.66,-0.013038553243220008,-1.472324210986173,-2.954286686193214
659,361,Whiteheart,WHITE,whiteheart,Ethereum,Options,whiteheart,2.66,-0.018946646886192298,-0.03449908750074826,-0.035723237520983275
660,2146,Sushi Furo,-,,Multi-Chain,Payments,sushi-furo,2.66,0.046654085710301274,-0.3596018114584041,138.73689564267804
661,1692,Sienna Network,SIENNA,sienna,Secret,Privacy,sienna-network,2.65,0.023776534930419757,-1.5426635363063923,-3.3543642705357684
662,1185,MarginSwap,MFI,marginswap,Multi-Chain,Dexes,marginswap,2.65,0.04115520971883768,-0.8412391052352461,0.2977505988094151
663,2438,Zeniq Swap,-,,Zeniq,Dexes,zeniq-swap,2.65,0.15649452269168762,-4.213715194410398,-8.256025320546186
664,1629,Humble Defi,-,,Algorand,Dexes,humble-defi,2.6,-0.2998842376437665,-2.8751871062423078,-5.262917341348086
665,488,Ubeswap,UBE,ubeswap,Celo,Dexes,ubeswap,2.59,-0.6423338858959085,-2.4829388256610514,-1.151004034033349
666,1959,Hubble Exchange,-,,Avalanche,Derivatives,hubble-exchange,2.58,0.0030566094080199946,-0.9920026476764434,-1.2386908156393872
667,586,Tidal Finance,TIDAL,tidal-finance,Polygon,Insurance,tidal-finance,2.58,0.0341249111851738,-0.0318022579602939,-0.03889999999999816
668,131,BarnBridge,BOND,barnbridge,Multi-Chain,Yield Aggregator,barnbridge,2.57,0.013405725230029475,-0.12168319981121556,-0.031509938298214024
669,2145,XSwap Protocol,XSP,xswap-protocol,XDC,Dexes,xswap-protocol,2.55,4.196991545984645,5.37516110287919,5.068127373807798
670,2133,VoltSwap V2,VOLT,,Meter,Dexes,voltswap-v2,2.55,0.07826280490621684,-2.683103851901407,1.215711559993764
671,423,Deri Protocol,DERI,deri-protocol,Multi-Chain,Options,deri-protocol,2.55,0.030943428793463568,-0.19651710198441208,-2.9797852834597336
672,2440,FIN,-,,Kujira,Dexes,fin,2.52,-0.714552897990643,-2.2032848293199834,-6.179532383716364
673,2609,Hord,HORD,hord,Ethereum,Liquid Staking,hord,2.51,-0.1139392159791015,-2.385564802820838,2.8116910460321662
674,191,Opium,OPIUM,opium,Multi-Chain,Options,opium,2.5,-0.043446236264159666,-2.26055731432443,2.2293991149205965
675,2848,Polynomial Trade,-,,Optimism,Derivatives,polynomial-trade,2.49,-0.06332526880949274,0.7469375358347463,2.3627673068681787
676,2345,10KSwap,-,,Starknet,Dexes,10kswap,2.48,-0.008977556571210243,-0.10048454869489376,1.9235002142469426
677,543,CherrySwap,CHE,cherryswap,OKExChain,Dexes,cherryswap,2.47,-0.18938366562694853,-1.0310065491374871,1.244677764574618
678,2244,HeliSwap,-,,Hedera,Dexes,heliswap,2.45,-0.26204945985097083,3.709822974805803,16.816060780226323
679,607,Hundred Finance,HND,hundred-finance,Multi-Chain,Lending,hundred-finance,2.43,-0.004271581237574651,-0.79217024325213,-1.9974697789851348
680,873,BSCSwap,BSWAP,,Binance,Dexes,bscswap,2.42,0.032170775814449826,-2.1236392023046875,-0.4551300918884067
681,344,ZKSwap,ZKS,zkswap,Ethereum,Chain,zkswap,2.42,-0.06312673187184714,-1.8166875498092026,1.3259800119771512
682,2861,Quicksilver Protocol,QCK,quicksilver,Quicksilver,Liquid Staking,quicksilver-protocol,2.4,-0.5224672546976734,-2.4164865146797325,3.055441482315956
683,1304,Buffer Finance,BFR,ibuffer-token,Multi-Chain,Options,buffer-finance,2.39,0.05831065324146323,-1.7022181252163477,-4.6944641000411025
684,876,Yield Protocol,-,,Multi-Chain,Lending,yield-protocol,2.38,-0.04343611965244065,-1.0711207531869036,1.1164708540377433
685,487,Sunny,SUNNY,sunny-aggregator,Solana,Yield,sunny,2.38,-0.006524181416267538,-1.3740994484791713,1.468911036326645
686,2443,USK,-,,Kujira,CDP,usk,2.37,-0.3610565902497598,-2.0564212984767067,2.419906335325564
687,230,IDEX,IDEX,aurora-dao,Multi-Chain,Dexes,idex,2.37,0.013554328141978544,-2.0908562785514846,3.06337365490279
688,2490,Libre Swap,-,,Libre,Dexes,libre-swap,2.35,0.07338383772747648,-2.8965357377524583,-3.647702649633942
689,2817,Agility LSD,AGI,agility,Ethereum,Indexes,agility-lsd,2.33,-0.1914292591482365,-2.3547929760638198,-4.600397121735654
690,499,Polycat,FISH,polycat-finance,Polygon,Farm,polycat,2.33,-0.18919566097626728,-1.1947028546451577,0.8519315317003162
691,1956,Parallel AMM,-,,Multi-Chain,Dexes,parallel-amm,2.32,0.6586111238949854,-5.665110932653917,-1.9111070548270135
692,2743,Yama Finance,-,,Arbitrum,CDP,yama-finance,2.31,0.1887995044497046,-0.2248331245324664,-14.972352503721325
693,236,Perlin,PERL,perlin,Ethereum,Dexes,perlin,2.28,-0.33862334950326556,-5.819913034051609,-8.198365365752707
694,2463,WYND DEX,WYND,,Juno,Dexes,wynd-dex,2.28,-0.2320606740711071,-7.343297206560862,-18.22372542986831
695,121,CREAM Lending,CREAM,cream-2,Multi-Chain,Lending,cream-lending,2.28,0.01776959301193415,-2.2038839773897365,-1.6984570991294135
696,1455,ClaimSwap,CLA,claimswap,Klaytn,Dexes,claimswap,2.27,-0.3156304602348996,-1.6098441267549077,1.068171036494391
697,375,Nerve Staking,NVT,nervenetwork,Nuls,Dexes,nerve-staking,2.27,0.0,-1.7918290068826934,0.7705098719356158
698,1688,Olive,-,,Multi-Chain,Options Vault,olive,2.26,-0.727013849369115,-1.878290256426311,-15.247960156278012
699,2818,Tonpound,TPI,,Ethereum,Lending,tonpound,2.25,0.005590900721941239,-1.5898357951903392,-12.07632564775254
700,1353,Kalmy App,KALM,kalmar,Multi-Chain,Yield,kalmy-app,2.24,-0.26746792241195294,-5.685537252087187,24.018923297875276
701,296,Zookeeper,ZOO,zookeeper,Multi-Chain,Yield,zookeeper,2.24,0.14188669288120082,-3.457578179644713,1.9906043748098199
702,1885,XY Finance,XY,xy-finance,Multi-Chain,Bridge,xy-finance,2.23,-0.1763947379763664,0.3431307703090454,-4.8592486237141514
703,845,Axial,AXIAL,axial-token,Avalanche,Dexes,axial,2.23,0.0892842289577942,-0.08744730024228886,0.18179269418207866
704,749,BenSwap,EBEN,green-ben,Multi-Chain,Dexes,benswap,2.23,-0.2162301410147336,-2.549439139253238,0.024818022296372533
705,2400,Solidly V2,SOLID,solidlydex,Ethereum,Dexes,solidly-v2,2.22,0.5410578316172376,-2.7072398004541895,5.69823754617893
706,1628,SingularityDAO,SDAO,singularitydao,Multi-Chain,Yield,singularitydao,2.22,-0.004943813832468891,-0.9143706308344974,-0.08467711312660242
707,1191,Katana,-,,Solana,Options Vault,katana,2.21,-0.23027163791152816,-2.8442201471953297,2.8003842692054377
708,1486,Fountain Protocol,FTP,fountain-protocol,Oasis,Lending,fountain-protocol,2.2,0.0739119079377133,-0.11070658670408307,0.027514158906186026
709,1820,Unipilot,PILOT,unipilot,Multi-Chain,Liquidity manager,unipilot,2.2,-0.23634815636324902,-6.835707250960155,-6.391781341570564
710,324,Unicly,UNIC,unicly,Ethereum,Dexes,unicly,2.18,-0.10163792912510416,-2.294939363785147,2.8210246134212014
711,679,UniFarm,UFARM,unifarm,Multi-Chain,Yield,unifarm,2.18,-0.42291139307087633,-3.0347805601372784,1.72342286983816
712,915,Definix,FINIX,definix,Multi-Chain,Dexes,definix,2.18,-2.0380509243459954,1.5867936797529154,2.844000561850251
713,2843,Sovryn Lend,SOV,,RSK,Lending,sovryn-lend,2.16,-0.1307178306456933,15.961136171410502,19.509983693536
714,2804,Forge,-,,Evmos,Dexes,forge,2.16,-0.49758403766175263,-0.860060354141325,
715,1609,Proton Swap,-,,Proton,Dexes,proton-swap,2.15,0.20465620620274194,-1.2337668351981677,5.416767508057902
716,350,CVI Finance,GOVI,govi,Multi-Chain,Synthetics,cvi-finance,2.15,0.027239544619916956,0.06215219727894805,0.6553377175305855
717,833,ZoomSwap,ZM,zoomswap,IoTeX,Farm,zoomswap,2.14,-0.20844458960576162,-2.6292012735291337,-0.9853223413906989
718,2852,Solunea,-,,Multi-Chain,Dexes,solunea,2.13,-0.10585062063915984,8.599660978019472,-36.791073389701104
719,2867,Ensuro,-,,Polygon,Insurance,ensuro,2.13,0.06567002771049602,0.10121228882098876,0.0457570386534627
720,221,Defi Swap,CRO,crypto-com-chain,Ethereum,Dexes,defi-swap,2.12,-0.14550745919743235,-1.620462645561588,0.726011372429312
721,1804,Zeta,-,,Solana,Options,zeta,2.11,-0.13414741948197673,-1.0734636225600127,1.8493896560030691
722,2956,Affine DeFi,-,,Multi-Chain,Yield Aggregator,affine-defi,2.11,-0.01843545321897011,-0.06996896006008058,-0.0215611686031707
723,534,Thales,THALES,thales,Multi-Chain,Prediction Market,thales,2.09,0.07855924080313059,2.254270625686331,14.576152424927514
724,2356,El Dorado Exchange,EDE,el-dorado-exchange,Multi-Chain,Derivatives,el-dorado-exchange,2.09,1.1844512314360713,-30.958224131683238,-35.146693654898215
725,2874,Tealswap,-,,Oasys,Dexes,tealswap,2.05,-1.646392460053974,-2.4992507234952654,-0.6693636510330663
726,2705,WEMIX.FI Lend,-,,WEMIX,Lending,wemix.fi-lend,2.03,0.04882210823180344,-2.8329361408957396,-0.14073338094702592
727,2650,ShadowSwap,SHDW,shadowswap-token,CORE,Dexes,shadowswap,2.03,0.3552526559927003,-0.18699494634446978,-5.165675650188334
728,211,Smoothy,SMTY,smoothy,Multi-Chain,Dexes,smoothy,2.03,0.07375435696106081,-0.09986230502492788,-0.43441068058317
729,2281,Sigmausd,-,,Ergo,Algo-Stables,sigmausd,2.0,0.0,-0.963440788677957,-1.3424649201868988
730,2104,Swaap,-,,Polygon,Dexes,swaap,1.98,-0.05456423013859535,-1.7914012008164235,0.8362271374936654
731,1172,PsyOptions,PSY,psyoptions,Solana,Options,psyoptions,1.96,0.08961784594401934,-1.250803594640729,-0.5224569700413326
732,292,Swapr,SWPR,swapr,Multi-Chain,Dexes,swapr,1.96,-0.0281626382756599,-1.0381494070274755,-1.0293143034653127
733,1088,Spectrum Finance,-,,Ergo,Dexes,spectrum-finance,1.94,-0.15174588823812485,-0.6179320571873319,4.027284896768776
734,693,Superfluid,-,,Multi-Chain,Payments,superfluid,1.9,-0.09090050909338743,1.2088676942804852,0.022104399217084847
735,2625,Bluefin,-,,Arbitrum,Derivatives,bluefin,1.88,0.0341249111851738,0.7930280717514506,4.9124932862803234
736,491,Terraswap,-,,Multi-Chain,Dexes,terraswap,1.87,-0.35437853442984135,-4.196200916173325,-4.877350506526938
737,572,Cyclone,CYC,cyclone-protocol,Multi-Chain,Yield,cyclone,1.85,-0.0497873160855562,-1.9159857942935048,1.7517651382730008
738,2620,Phoenix Bonds,pNEAR,,Near,Yield Aggregator,phoenix-bonds,1.84,-0.6369426751592329,-4.76264677605522,6.594815058154552
739,2898,LionDEX,LION,liondex,Arbitrum,Derivatives,liondex,1.83,-0.04942255338798418,-1.2016276972343007,-3.7774467097177507
740,2619,Proton Dex,-,,Proton,Dexes,proton-dex,1.83,-0.20651126298750455,-1.3116373976130262,0.37218245316117304
741,2033,Interlay BTC,INTR,,Interlay,Bridge,interlay-btc,1.83,-0.12170834255366003,-3.321226208357075,-2.835022324301889
742,2016,Hodl Fox,-,,Mixin,Services,hodl-fox,1.83,-0.0617414695516203,-2.3819142341270805,1.7997545350279864
743,2102,Titano Swych,TITANO,titano,Binance,Dexes,titano-swych,1.83,0.022798451666034225,-1.2515769628693505,-0.8235841179178038
744,1824,Swapsicle,POPS,swapsicle-pops,Multi-Chain,Dexes,swapsicle,1.82,1.4758792112850045,10.702900958530421,-18.965277277140473
745,2470,Bitindi Dex,-,,Bitindi,Dexes,bitindi-dex,1.81,-0.570884441818194,-5.0021827732799835,-6.2552421681817805
746,2367,mySwap,-,,Starknet,Dexes,myswap,1.81,0.05598888372779243,-0.7883405070638645,3.3249984535559776
747,553,Annex,ANN,annex,Multi-Chain,Lending,annex,1.79,-0.11293887342763753,-1.7523923995464514,-8.122176078328863
748,291,Integral,ITGR,integral,Multi-Chain,Dexes,integral,1.78,-0.06228070102490335,-1.9176949757660537,-0.33646721671615865
749,2910,Hydradex V3,-,,Hydra,Dexes,hydradex-v3,1.77,-0.08487994663768461,-0.9950297576191076,-2.9135949036009094
750,1194,Sperax USD,USDs,sperax-usd,Multi-Chain,Algo-Stables,sperax-usd,1.77,0.07375435696108923,0.4579789324230745,3.043851519792071
751,2737,Dexter,-,,Persistence,Dexes,dexter,1.76,0.07375435696108923,0.9297685397429092,4.721828987492984
752,203,Siren,SI,siren,Multi-Chain,Options,siren,1.76,-0.11120656350504987,-1.6154887327146383,1.6497197877004481
753,2783,Scrub Invest,-,,Kava,Yield,scrub-invest,1.75,0.3009513087251605,1.892016050517654,36.0267543819169
754,2002,CACHE.Gold,CGT,cache-gold,Ethereum,RWA,cache.gold,1.74,0.07375435696106081,0.19622828900625677,-0.7555707724730922
755,420,Elk,ELK,elk-finance,Multi-Chain,Dexes,elk,1.74,-0.036891802868495915,-6.58043687566267,-2.7709982477137913
756,2101,FstSwap,-,,Binance,Dexes,fstswap,1.74,-0.6460023710557721,-7.556034320139432,-8.018564729060458
757,2974,Extra Finance,-,,Optimism,Yield,extra-finance,1.74,-0.11005417603695378,7.060552999040809,182.58023154805932
758,464,Beta Finance,BETA,beta-finance,Multi-Chain,Lending,beta-finance,1.73,-0.18531574878019796,-3.1745328308133764,2.261055040975023
759,301,Nerve,NRV,nerve-finance,Binance,Dexes,nerve,1.72,0.022741909815508166,-0.47782063210074455,0.24278537655217747
760,2040,Lif3 Swap,LIF3,,Multi-Chain,Dexes,lif3-swap,1.71,-2.563868165845321,-11.745883275233965,-8.5044952675604
761,1814,Option Dance,-,,Mixin,Options,option-dance,1.71,-0.07691384462249573,21.76238476573633,-3.492101303168525
762,744,Tranquil Finance,TRANQ,tranquil-finance,Harmony,Lending,tranquil-finance,1.7,-3.3413858490652046,-23.673629960810615,103.21002999860244
763,1924,Pods Yield,-,,Ethereum,Yield,pods-yield,1.7,-0.12206351585756181,0.4075282070687507,6.671601766349468
764,2350,KyotoSwap,KSWAP,,Binance,Dexes,kyotoswap,1.7,-0.06815418747746094,-1.1276629457026388,0.7961834870219349
765,232,MCDEX,MCB,,Multi-Chain,Dexes,mcdex,1.69,-0.058869405182932155,-1.7952031690276868,2.12845234660206
766,2001,Demex,-,,Carbon,Dexes,demex,1.69,-0.04976401592372781,-2.1107200147948078,-5.782285609210618
767,2278,Quoll,QUO,quo,Binance,Yield,quoll,1.68,-0.06393628714408806,-4.258175087291846,-0.9872254188626073
768,603,Socean,SOCN,,Solana,Liquid Staking,socean,1.68,-0.2207070760430696,-3.8072885185243592,5.19776695710334
769,399,Geyser,GYSR,geyser,Multi-Chain,Yield,geyser,1.67,0.07375435696108923,-0.3030067030493626,1.9123097203010957
770,3037,Range Protocol,-,,Multi-Chain,Liquidity manager,range-protocol,1.67,-0.0686311151471557,2.943623266591146,
771,2507,BitVenus,-,,Multi-Chain,CEX,bitvenus,1.67,0.16522121083512786,-0.049678703688044834,-0.03308718192729998
772,195,DefiDollar DAO,DFD,defidollar-dao,Ethereum,Algo-Stables,defidollar-dao,1.67,-0.16227779007155618,-3.228112823079414,-3.866464219606385
773,2965,Meld Gold,-,,Algorand,RWA,meld-gold,1.66,0.07375435696108923,1.4912139347913467,1.0893155589712933
774,627,Mean Finance,-,,Multi-Chain,Services,mean-finance,1.66,-0.04064334567055994,-1.3881936575613878,10.141244518633144
775,812,EmpireDEX,EMPIRE,,Multi-Chain,Dexes,empiredex,1.64,-0.06992957230808372,-2.0675207969797498,-1.0197083960890865
776,223,DerivaDEX,DDX,derivadao,Ethereum,Derivatives,derivadex,1.63,0.08161904063268821,0.020665126242818133,0.04855486916099494
777,1404,GotchiVault,VGHST,,Polygon,CDP,gotchivault,1.62,0.02349489233533575,-4.134364741766788,0.5734856826468757
778,1614,0vix,-,,Multi-Chain,Lending,0vix,1.61,-0.1622828708924402,-1.690521379109171,3.239716843644615
779,1079,IFPool,IFT,iftoken,CSC,Liquid Staking,ifpool,1.61,0.8568599018223324,-3.5387732834661847,-5.016976256863771
780,2291,Voltz,-,,Ethereum,Derivatives,voltz,1.59,-0.03628189759044176,-14.168061392571289,-7.124428228618498
781,912,FLRLoans,-,,Songbird,CDP,flrloans,1.58,5.569324663756873,-2.639883412679353,-2.3495447861786403
782,1429,GoodDollar,G$,,Multi-Chain,Yield,gooddollar,1.58,0.043044105548048606,0.04366972648128353,-0.024906526367516335
783,406,DELV,-,,Ethereum,Yield,delv,1.58,0.014544797116627706,-0.37987104880301104,-0.6715131005378083
784,1942,Moon Swap,MOON,moonswap,Conflux,Dexes,moon-swap,1.58,-0.9608805469764832,-4.767584490564289,-2.140973866591395
785,2751,LFGSwap Arbitrum,LFG,,Arbitrum,Dexes,lfgswap-arbitrum,1.57,-0.5623182055406204,-2.8900044420471573,-9.655332131839145
786,461,Planet Farm,AQUA,,Binance,Yield,planet-farm,1.56,-0.043153982704339455,-4.796309934902382,-3.6275499105092592
787,2375,Y2K Finance,Y2K,,Arbitrum,Derivatives,y2k-finance,1.55,-0.10165211436397215,45.28154361046151,-18.44554305216485
788,2697,Bond Protocol,-,,Multi-Chain,Services,bond-protocol,1.54,0.16700575760681602,-1.00231831909268,-5.570524663382756
789,2343,Nitron,-,,Carbon,CDP,nitron,1.53,-0.34856210728658255,-4.413490555706787,-0.7171419955554086
790,2053,Cega,-,,Multi-Chain,Options,cega,1.53,0.03412491118514538,-0.03180225796030811,-0.8834516593956465
791,1640,Eklipse Finance,EKL,,Klaytn,Dexes,eklipse-finance,1.53,-0.3085765743383604,-0.4263180705877119,-4.218332105037291
792,1613,Nested,-,,Multi-Chain,Services,nested,1.52,-0.2733737853477862,-3.6361640877057795,-4.890158019184426
793,152,Augur,REP,augur,Ethereum,Prediction Market,augur,1.51,-0.09814938929075367,-2.252487676548455,2.7221068802971473
794,422,Bunicorn,BUNI,bunicorn,Binance,Dexes,bunicorn,1.51,0.07375435696108923,-0.4679589897898495,-1.1913294635102432
795,332,Bao Masterchef V1,BAO,bao-finance,Multi-Chain,Farm,bao-masterchef-v1,1.5,0.11096903812560299,-2.2071939386686097,2.3535314995535543
796,714,Voltage,VOLT,fusefi,Fuse,Dexes,voltage,1.49,-0.09275891800922409,-0.9250977826282565,-0.6914150875480232
797,1020,Arkadiko,DIKO,arkadiko-protocol,Stacks,CDP,arkadiko,1.49,-0.2905092590525413,-2.1555211224319635,-3.450085227777194
798,167,PieDAO,DOUGH,piedao-dough-v2,Ethereum,Indexes,piedao,1.49,-0.2072148954432862,-3.182696707889974,-2.199482693439691
799,2583,NerveSwap,-,,Nuls,Dexes,nerveswap,1.48,0.0008761931485281593,0.34052777973201387,1.9342705444891095
800,2138,FX Swap,WFX,,FunctionX,Dexes,fx-swap,1.48,-0.8416757967041661,-1.6428937795762693,-4.054297373610368
801,2553,Lenen,LEN,,Vision,Lending,lenen,1.46,0.021427966930204434,5.913076529806943,3.3796702564860226
802,2617,DeDust,SCALE,,TON,Dexes,dedust,1.46,0.036444433093762996,-0.7569930241764524,9.79791916672093
803,2647,LFGSwap Core,LFG,lfgswap-finance-core,CORE,Dexes,lfgswap-core,1.46,0.46963538273574557,0.33822238032577445,3.1979939666072994
804,2184,handle.fi Perps,FOREX,,Arbitrum,Derivatives,handle.fi-perps,1.46,0.07870160077538912,-0.25836624230036875,-0.3073217725433608
805,1821,AstarFarm,-,,Astar,Gaming,astarfarm,1.45,-0.7408903367778521,-3.856226117646628,-6.978855084436603
806,405,Tokenlon,LON,tokenlon,Ethereum,Dexes,tokenlon,1.44,-0.061552293510828804,-2.055187167584222,4.742917058074681
807,1925,Midas Capital,-,,Multi-Chain,Lending,midas-capital,1.44,-0.033978964424832725,1.4457772637074413,42.35545388999094
808,1003,WagyuSwap,WAG,wagyuswap,Velas,Dexes,wagyuswap,1.44,-0.003324850138866964,-5.177682971832681,11.036421621056846
809,703,Goldfinch,GFI,goldfinch,Ethereum,RWA Lending,goldfinch,1.44,0.0341249111851738,-0.7129599826330946,1.6203915932394324
810,2182,Algomint,goMINT,algomint,Algorand,Algo-Stables,algomint,1.43,-0.04451754464508895,-2.1511873343884957,2.797760352643536
811,707,LuaSwap,LUA,lua-token,Multi-Chain,Dexes,luaswap,1.42,0.23554024066987722,-2.6492533850146742,-17.932390103269555
812,2653,NF3 APE,-,,Ethereum,Liquid Staking,nf3-ape,1.42,-0.31561359955945534,-5.866197016815974,-14.405737639498483
813,219,DDEX,-,,Ethereum,Dexes,ddex,1.42,-0.0982962055092571,-2.288249414567346,2.772779710828587
814,897,Mesher,DON,donkey-token,Multi-Chain,Lending,mesher,1.41,0.1268487793060018,-2.134862733933332,3.8162746213903773
815,2851,Arbswap StableSwap,ARBS,,Multi-Chain,Dexes,arbswap-stableswap,1.41,0.05370347274229914,0.4851790111295031,11.824608820028047
816,1464,Tropykus Finance,-,,RSK,Lending,tropykus-finance,1.41,-0.21519125124507354,-2.9121285586464722,2.1674500207948597
817,1966,MM Finance Polygon,MMF,mmfinance-polygon,Polygon,Dexes,mm-finance-polygon,1.41,-0.5455821525589784,-2.6335280523573203,-7.988192268183397
818,2860,MM Finance Arbitrum V3,-,,Arbitrum,Dexes,mm-finance-arbitrum-v3,1.39,0.07637028497704534,-4.496168106416633,-17.90819377949444
819,166,TrueFi,TRU,truefi,Ethereum,Uncollateralized Lending,truefi,1.39,-0.12254199134068244,-3.7945423051452565,4.115475590592325
820,888,Revault,REVA,revault-network,Binance,Yield,revault,1.39,-0.12776930244986318,-1.2166446882664417,-0.17428437035692923
821,2863,SaitaSwap,SAITAMA,saitama-inu,Multi-Chain,Dexes,saitaswap,1.39,-0.16000876107209194,-4.916949775178253,-2.0002366252164023
822,780,Apricot Finance,APT,apricot,Solana,Lending,apricot-finance,1.39,-0.0677967902660157,0.0640304269686709,1.199401756303061
823,2200,ION DAO,ION,ion,Osmosis,Synthetics,ion-dao,1.38,-0.11575365391051662,-2.4953238018807298,-6.162657131455447
824,515,Wrap Protocol,WRAP,wrap-governance-token,Ethereum,Synthetics,wrap-protocol,1.37,-0.06637265330353159,-1.9738970770487043,-4.9999638999438645
825,1659,Sirius Finance,SRS,sirius-finance,Astar,Dexes,sirius-finance,1.37,-0.4663877715250351,-2.345704944314747,24.063250073591377
826,910,Golff Protocol,GOF,golff,Multi-Chain,Yield,golff-protocol,1.36,-0.03773357626509721,-2.389284671394165,2.7727006869763926
827,2506,Dyson,-,,Multi-Chain,Liquidity manager,dyson,1.35,0.03721229960029859,-0.7385216805331396,-4.2166630663024876
828,298,Hyper Finance,HYFI,hyper-finance,Binance,Yield,hyper-finance,1.34,0.0,0.0,0.0
829,1967,PembRock Finance,PEM,pembrock,Near,Yield,pembrock-finance,1.34,-0.33149089026743184,-3.0189765907742157,-2.564541177985305
830,1665,Blueshift,BLUES,blueshift,Multi-Chain,Dexes,blueshift,1.34,-0.9740160426117654,-0.7978970727547221,-3.9891501055740406
831,1927,Mero,-,,Ethereum,Yield,mero,1.33,0.011600994054333569,-0.6291539260999599,-3.0744359166600077
832,2747,Hadouken Lend,-,,GodwokenV1,Lending,hadouken-lend,1.32,-0.3116588265888396,-4.882430933751053,-1.946245612385752
833,2387,Sperax Demeter,SPA,,Arbitrum,Farm,sperax-demeter,1.32,-1.4143713269879186,,-12.902654580383143
834,1791,Popcorn,POP,popcorn,Multi-Chain,Yield,popcorn,1.32,181.51036982080194,181.3669069526823,239.7202399431601
835,1841,Ratio Finance,RATIO,ratio-finance,Solana,CDP,ratio-finance,1.31,0.07375435696108923,-0.09990009990008275,0.6582121230231905
836,1856,Fractal Protocol,-,,Multi-Chain,Yield,fractal-protocol,1.31,0.061339922537058555,-0.012026893464764044,-0.012552263098413619
837,2030,Liquid Finance,LIQD,liquid-finance,Arbitrum,Yield,liquid-finance,1.31,-0.13504342200772612,-2.240949219701349,2.911832997912285
838,705,TTswap,-,,ThunderCore,Dexes,ttswap,1.3,-0.20928044378703703,-2.4022046415768727,-1.7229335265313637
839,2886,RabbitX,-,,Ethereum,Derivatives,rabbitx,1.3,0.07375435696108923,2.3971565328516675,3.855785365656317
840,2245,Starfish Finance,SEAN,,Astar,Lending,starfish-finance,1.29,-0.18949668729258917,-2.044088400274134,-3.5907953759228235
841,2569,Spice Finance,-,,Ethereum,Yield Aggregator,spice-finance,1.29,0.36390922240588,-2.396920104135063,4.826874710761047
842,1990,IcecreamSwap,ICE,icecream,Multi-Chain,Dexes,icecreamswap,1.29,0.20664532311616313,2.0839015816774378,8.366460862466681
843,2838,Stakehouse,BSN,,Ethereum,Liquid Staking,stakehouse,1.28,-0.11452301698578538,-2.9540274941026183,3.098939910824839
844,2296,Perp88,-,,Polygon,Derivatives,perp88,1.28,-0.021452762490127952,-0.9689661548292605,-2.064059863198537
845,1458,Equilibrium,EOSDT,equilibrium-eosdt,Equilibrium,CDP,equilibrium,1.27,-0.17165097620018344,-0.3351731603217587,-3.0042030829427375
846,1627,LendFlare,LFT,lend-flare-dao-token,Ethereum,Lending,lendflare,1.27,0.002335597087792962,-0.9466952670923376,-0.39524394465934165
847,205,Goose Finance,EGG,goose-finance,Binance,Farm,goose-finance,1.27,0.0,-1.4190983139208413,-1.8582704860782684
848,1240,YuzuSwap,YUZU,yuzuswap,Oasis,Dexes,yuzuswap,1.26,-0.24479114389676226,-1.8863501832237262,-5.800516267923783
849,1189,Mimas Finance,MIMAS,mimas,Cronos,Lending,mimas-finance,1.26,-0.053683873766303236,-1.514472401182104,-0.830993845628214
850,442,Universe XYZ,XYZ,universe-xyz,Ethereum,Yield,universe-xyz,1.25,-0.2916369653130886,-4.716301717003262,-1.4649537853806578
851,2754,MM Finance Arbitrum,MMF,,Arbitrum,Dexes,mm-finance-arbitrum,1.25,0.015686681159010618,-3.4483749126371634,-16.12385077602478
852,387,Bearn,BFI,bearn-fi,Binance,Yield,bearn,1.25,0.012598121125677153,-0.580800126636106,-0.19078687788184823
853,2468,Hats.Finance,-,,Ethereum,Services,hats.finance,1.24,-0.3466465110518584,-1.296789718574189,-2.313259419821051
854,2083,Pluto,PLUTO,pluto-pluto,Waves,Reserve Currency,pluto,1.24,0.15805211464960678,1.0525794463938922,-6.567116201700699
855,163,ForTube,FOR,force-protocol,Multi-Chain,Lending,fortube,1.24,-0.05054525996197867,-2.4300738446609387,0.35816203513616074
856,1784,Tenderize,-,,Multi-Chain,Liquid Staking,tenderize,1.23,0.4246537118441296,-0.7986828382942974,4.542841621770364
857,1935,sKCS,-,,Kucoin,Liquid Staking,skcs,1.23,0.2701540321793203,-1.321539637709492,-0.6338599734558699
858,2489,Caviar V1,-,,Ethereum,NFT Marketplace,caviar-v1,1.22,-0.11452301698578538,3.1835733737739673,7.582212569678703
859,2485,HiveSwap,-,,Map,Dexes,hiveswap,1.21,-0.3941582407538675,-1.66199281738686,-3.040572081973764
860,2911,Aboard Exchange,-,,Multi-Chain,Derivatives,aboard-exchange,1.19,0.008700593390969402,-0.21950076575141964,0.6718055004234031
861,2752,Onchain Trade,OT,onchain-trade-protocol,zkSync Era,Derivatives,onchain-trade,1.19,0.08794673008128484,43.33282379019818,76.31264978235069
